cluster	gene	avg_log2FC	pct.1	pct.2	pct.diff	p_val	p_val_adj
1	Svil	2.55147198105821	0.752	0.208	0.544	2.06599006360691e-35	4.85342385742536e-31
1	Carmil1	1.89121041285837	0.962	0.597	0.365	2.14054671270072e-35	5.02857233747654e-31
1	Sema5a	1.74166494513795	0.981	0.472	0.509	7.42077098329771e-35	1.7432875193963e-30
1	Kctd8	1.83527938756357	0.99	0.655	0.335	2.20482428222077e-34	5.17957320379304e-30
1	Zfp804a	1.81851412382767	0.99	0.609	0.381	2.78976834191406e-34	6.55372378882451e-30
1	Asic2	1.28494293266288	1	0.854	0.146	3.2547924255368e-34	7.64615836607106e-30
1	Gm15398	1.86560203904758	0.99	0.559	0.431	7.01396666430544e-34	1.64772104877863e-29
1	Setbp1	1.24679193747277	1	0.911	0.089	6.18523781702536e-33	1.4530360679756e-28
1	Ptchd4	1.49118738564963	0.99	0.788	0.202	4.67364370911728e-32	1.09793238014583e-27
1	Hgf	4.15142240727271	0.324	0.017	0.307	6.88209959217456e-32	1.61674283619365e-27
1	4930438E09Rik	2.21751751029872	0.724	0.193	0.531	1.79508484680113e-31	4.2170133221052e-27
1	Olfr652	5.74781894509679	0.286	0.01	0.276	2.51554272272961e-31	5.90951296423639e-27
1	Sox5os3	3.34392761753435	0.457	0.062	0.395	2.66413558239771e-31	6.25858731016871e-27
1	Clic5	4.45091541925947	0.343	0.024	0.319	2.81614084783168e-31	6.61567807972619e-27
1	Atrnl1	1.81313397820556	0.924	0.524	0.4	8.84763067289898e-31	2.07848539767743e-26
1	Ptger3	2.51877818496384	0.59	0.118	0.472	1.15424282719074e-30	2.71154724963648e-26
1	Sphkap	1.58885990402385	0.971	0.642	0.329	3.0287968993569e-30	7.11524967596923e-26
1	Bcl2	1.759703257408	0.905	0.545	0.36	7.33893763890838e-30	1.72406323013236e-25
1	Ptprm	1.37041050707425	1	0.552	0.448	2.35095138141131e-29	5.52285498521145e-25
1	Gm15563	2.01327400665469	0.867	0.476	0.391	4.22598575676492e-29	9.92768573979215e-25
1	Sgcz	1.19498068493695	1	0.918	0.082	4.93214634533154e-29	1.15865981944529e-24
1	Ebf1	1.20207380229494	1	0.766	0.234	1.20583920664638e-28	2.83275746425368e-24
1	Slc35f4	1.49784313140775	0.981	0.748	0.233	1.63810903770054e-28	3.84824575136611e-24
1	Htr4	2.13549420078718	0.81	0.361	0.449	1.74593172892676e-28	4.10154281759473e-24
1	Gm32509	1.81552256726703	0.905	0.396	0.509	2.28784279134373e-28	5.37460028542469e-24
1	Usp3	2.00267369707253	0.857	0.488	0.369	2.43940924921101e-28	5.7306602082465e-24
1	Sox5os2	3.45886249834031	0.429	0.061	0.368	3.68704995821415e-28	8.66161776183667e-24
1	D630023F18Rik	3.30243293182482	0.448	0.071	0.377	7.53428677590777e-28	1.76995464939625e-23
1	Slc17a6	2.46189149009117	0.648	0.174	0.474	9.57451284469651e-28	2.2492445574761e-23
1	Arnt2	1.74127943260257	0.876	0.464	0.412	1.37809462604283e-27	3.23741989549982e-23
1	Fn1	4.42092956807617	0.257	0.01	0.247	3.82603405824884e-27	8.98811920963817e-23
1	Gm48749	3.75376806196621	0.333	0.031	0.302	8.81669133252849e-27	2.07121712783759e-22
1	Epha6	1.35513187497782	0.981	0.665	0.316	9.23166981032208e-27	2.16870387184086e-22
1	Notch2	2.69563702807844	0.533	0.115	0.418	9.85547350861278e-27	2.31524783664332e-22
1	Tafa2	1.69227827185791	0.867	0.363	0.504	1.60993266938066e-26	3.78205382690906e-22
1	Tshz2	1.10656350297354	1	0.854	0.146	1.61663070543933e-26	3.79778885321806e-22
1	Ldb2	1.66951783588717	0.914	0.51	0.404	1.78143492223043e-26	4.18494691930373e-22
1	Tenm1	1.13508730382736	0.99	0.79	0.2	2.07731199636805e-26	4.88002134186782e-22
1	Prkca	1.31379544566119	0.962	0.785	0.177	2.18479780751057e-26	5.13252700940384e-22
1	Sulf1	2.86208969135551	0.514	0.109	0.405	6.20670895991185e-26	1.45808006886249e-21
1	Fam163a	2.6088408923263	0.581	0.153	0.428	8.64116229343076e-26	2.02998184597275e-21
1	Nrep	2.44480050962624	0.648	0.205	0.443	2.33615130588136e-25	5.48808664777648e-21
1	Gm49896	3.77373218449247	0.248	0.012	0.236	4.85208608052168e-25	1.13985206203615e-20
1	Samd5	4.17280127531335	0.305	0.028	0.277	4.94932194865028e-25	1.16269471217692e-20
1	Zbtb20	1.20725074816926	0.981	0.889	0.092	6.25948620899077e-25	1.47047850021611e-20
1	Cbln4	3.18059094817626	0.381	0.057	0.324	8.32157122158764e-24	1.95490351137537e-19
1	Epb41l4b	1.44724489192372	0.886	0.635	0.251	2.23170714749717e-23	5.24272643090035e-19
1	Myo5b	1.32430392119921	0.686	0.186	0.5	2.62000617210826e-23	6.15491849951673e-19
1	Penk	1.60671381354444	0.848	0.422	0.426	2.94930451059448e-23	6.92850615628855e-19
1	Pcsk5	1.3068051826375	0.914	0.448	0.466	3.0233059181103e-23	7.10235026282472e-19
1	6430628N08Rik	2.71449600718089	0.381	0.057	0.324	3.17183067723675e-23	7.45126462696457e-19
1	Mctp1	1.33170999715368	0.914	0.592	0.322	1.1623195456806e-22	2.73052107671286e-18
1	Wdr17	2.16301535147168	0.8	0.474	0.326	1.86898413016959e-22	4.3906175185944e-18
1	Pcp4	2.04185028032948	0.705	0.269	0.436	2.08917339453704e-22	4.90788613844641e-18
1	Adamtsl3	1.87585802486565	0.676	0.224	0.452	2.62665155446824e-22	6.17052983175679e-18
1	Gm1604a	1.46250986031797	0.876	0.507	0.369	5.1759915720568e-22	1.21594394010758e-17
1	Tshz3	1.60684134185557	0.819	0.443	0.376	7.18928491970564e-22	1.68890681333725e-17
1	Rps6ka3	1.37022629402199	0.886	0.639	0.247	7.79281153305668e-22	1.83068728534567e-17
1	Lncenc1	4.46376823958741	0.248	0.019	0.229	1.00727715694324e-21	2.36629549709107e-17
1	Cacng3	1.92286088019832	0.733	0.344	0.389	1.31327910766286e-21	3.08515527972159e-17
1	Atp2b4	1.70698945753117	0.781	0.396	0.385	2.2118449504117e-21	5.19606615750716e-17
1	Gm43507	2.04075379789696	0.705	0.285	0.42	3.14279458631774e-21	7.38305304217764e-17
1	Aven	2.29790821850456	0.648	0.257	0.391	3.99616378760643e-21	9.38778796984502e-17
1	Chsy3	1.58438517978137	0.857	0.503	0.354	4.48787608526291e-21	1.05429184994996e-16
1	Fras1	1.35758435985888	0.876	0.465	0.411	5.95611425900036e-21	1.39921036172436e-16
1	Prrxl1	2.8404725080813	0.352	0.056	0.296	1.25379923488736e-20	2.94542516259739e-16
1	Gm2115	1.91870268659205	0.619	0.205	0.414	1.85405788557635e-20	4.35555278479595e-16
1	Ebf3	1.06891555885102	0.971	0.698	0.273	2.50051552930596e-20	5.87421108144556e-16
1	Ptpn14	2.86668755601909	0.257	0.024	0.233	2.95808558584475e-20	6.94913465826649e-16
1	Zfp521	1.57370797170409	0.819	0.418	0.401	3.28182850066361e-20	7.70967151375896e-16
1	Iqgap2	2.43623247513292	0.467	0.116	0.351	1.00628594175506e-19	2.36396693437099e-15
1	Ctdspl	1.58126028685542	0.79	0.469	0.321	1.95686100243161e-19	4.59705786691235e-15
1	Nell2	1.41921439599267	0.781	0.363	0.418	3.49631485299063e-19	8.21354285264559e-15
1	Hs3st4	1.07957960541918	0.99	0.656	0.334	3.83592697297462e-19	9.01135964491198e-15
1	Syt16	1.29456385108611	0.924	0.554	0.37	5.8566772406501e-19	1.37585061737352e-14
1	Lmx1b	2.24337538074711	0.457	0.111	0.346	9.22746074015728e-19	2.16771507707775e-14
1	Nectin3	2.39542901716253	0.476	0.134	0.342	1.052175949998e-18	2.47177174173531e-14
1	Calb1	2.1479580534594	0.495	0.135	0.36	1.67483835561839e-18	3.93453026501872e-14
1	Plpp4	1.82724562983952	0.657	0.255	0.402	2.81531458332009e-18	6.61373701913555e-14
1	Gm6878	2.15751345521598	0.476	0.127	0.349	2.84229017289796e-18	6.67710807417189e-14
1	Btbd11	1.17876546917717	0.924	0.658	0.266	3.92228576689316e-18	9.21423372358541e-14
1	Gm26691	1.65918238622837	0.838	0.528	0.31	4.43203727950896e-18	1.04117419770224e-13
1	Echdc2	2.36966718290316	0.381	0.078	0.303	4.81260073765289e-18	1.13057616528942e-13
1	Galnt18	1.38998127176995	0.867	0.521	0.346	6.233586358273e-18	1.46439410728549e-13
1	Akap13	1.7283986532679	0.714	0.351	0.363	7.00308054939423e-18	1.64516368266369e-13
1	5530401A14Rik	1.2880026004255	0.924	0.597	0.327	7.06717310807276e-18	1.66022030654845e-13
1	Fut9	1.18507357191809	0.895	0.762	0.133	1.36514092974985e-17	3.20698907216835e-13
1	Syn2	1.08306818713028	0.962	0.875	0.087	1.43670886793339e-17	3.37511647254912e-13
1	Tgfbr3	1.82137238819443	0.695	0.349	0.346	1.81351004974737e-17	4.26029780886651e-13
1	F13a1	4.02105472582711	0.219	0.021	0.198	2.22374799975304e-17	5.22402880101983e-13
1	Hoxa9	1.41502689564436	0.79	0.45	0.34	2.41056617285086e-17	5.66290205326124e-13
1	Nos1	1.62715011076763	0.371	0.075	0.296	3.70563528340986e-17	8.70527840778644e-13
1	Rps6ka2	1.60775136962434	0.781	0.474	0.307	8.77736436652169e-17	2.06197843698328e-12
1	Ripor2	1.30098277335054	0.829	0.536	0.293	1.07570974796043e-16	2.52705733990864e-12
1	Car12	3.26228781769411	0.257	0.038	0.219	5.13780141366522e-16	1.20697230809823e-11
1	1700120O09Rik	1.9951268448124	0.457	0.128	0.329	6.9433321536192e-16	1.63112758952822e-11
1	Hccs	1.71494728021485	0.638	0.283	0.355	9.74203090376074e-16	2.28859789991147e-11
1	Gm35835	2.13684478471826	0.514	0.184	0.33	1.1575248049203e-15	2.71925727171876e-11
1	Hap1	1.28372972065972	0.829	0.561	0.268	1.43448382378567e-15	3.3698893988373e-11
1	Peak1	1.30019372418503	0.838	0.641	0.197	1.9203328620455e-15	4.51124595951728e-11
1	Gpr149	1.53015212800848	0.59	0.224	0.366	1.93295923939465e-15	4.54090784518591e-11
1	A830012C17Rik	2.00503759845895	0.552	0.208	0.344	2.23632684196645e-15	5.25357901714758e-11
1	Frrs1l	1.48898166326447	0.743	0.465	0.278	3.51317183890606e-15	8.25314328395811e-11
1	Ptpre	1.66523256572303	0.667	0.342	0.325	3.87571072145263e-15	9.10481962683651e-11
1	Gm32014	2.46850190417261	0.371	0.099	0.272	4.08344145680952e-15	9.59282067033692e-11
1	Fam184b	1.62803426602561	0.619	0.285	0.334	4.90017033564748e-15	1.15114801525031e-10
1	A530058N18Rik	1.46236220371298	0.657	0.316	0.341	6.82024900932756e-15	1.60221289727123e-10
1	Gm20089	2.60138208646212	0.286	0.054	0.232	9.5415783175821e-15	2.24150757836639e-10
1	Adra2a	3.26561026603215	0.257	0.043	0.214	1.06162342869705e-14	2.49396575869511e-10
1	Adamts18	3.00589056546858	0.305	0.066	0.239	1.09754576036601e-14	2.57835450025184e-10
1	Amelx	2.57695405969591	0.305	0.064	0.241	1.69702511239641e-14	3.98665139404164e-10
1	Setd7	1.46456155414508	0.781	0.512	0.269	1.79261813925273e-14	4.21121853273252e-10
1	Ano5	2.71171075836133	0.324	0.078	0.246	3.60064203827214e-14	8.45862827630891e-10
1	Etv1	2.96638389956738	0.286	0.059	0.227	4.35494623761612e-14	1.02306397014078e-09
1	Adam33	1.87174820864076	0.4	0.115	0.285	4.89074000804756e-14	1.14893264269053e-09
1	Mtss1	1.11300765004886	0.848	0.611	0.237	6.30716887108743e-14	1.48168011119586e-09
1	D030068K23Rik	1.17267925138983	0.81	0.486	0.324	9.03990153050287e-14	2.12365366754573e-09
1	Gm42439	1.09913664847641	0.848	0.556	0.292	1.18172261242118e-13	2.77610276109984e-09
1	Prlr	1.28234753156024	0.695	0.323	0.372	2.46279474671499e-13	5.78559741898285e-09
1	Inhba	1.72172981122085	0.533	0.215	0.318	3.01377617626394e-13	7.07996299327925e-09
1	Gm44040	3.21889953522094	0.219	0.035	0.184	4.08807495338014e-13	9.60370568048063e-09
1	Schip1	1.18939215578757	0.819	0.575	0.244	5.05280618383741e-13	1.18700522870708e-08
1	Nhsl2	1.37686708506111	0.733	0.479	0.254	8.2555349292022e-13	1.93939026556818e-08
1	Pdzrn4	1.21593520078825	0.838	0.569	0.269	8.57482192976228e-13	2.01439716773975e-08
1	Gm1604b	1.6164353593406	0.543	0.224	0.319	9.84661392256378e-13	2.31316654268868e-08
1	Gm9989	2.58377615463466	0.21	0.031	0.179	1.22021189808611e-12	2.86652179098388e-08
1	B230217J21Rik	1.4869824698038	0.733	0.457	0.276	1.31595759908318e-12	3.0914475917662e-08
1	Snca	1.48048834705497	0.714	0.453	0.261	1.33272470872593e-12	3.13083688573896e-08
1	Lpar1	2.18532720171694	0.362	0.108	0.254	1.59973449041141e-12	3.75809626487448e-08
1	Cnn3	2.0737261373557	0.429	0.149	0.28	1.93289246696871e-12	4.5407509834029e-08
1	Zfp831	1.93325570817036	0.438	0.146	0.292	2.21476947492644e-12	5.2029364504972e-08
1	Gm5441	1.29935406801071	0.81	0.576	0.234	3.09198864107101e-12	7.26369971560402e-08
1	Rsph3a	1.76122992935937	0.59	0.307	0.283	3.29975926178808e-12	7.75179445779255e-08
1	Ppfibp1	1.91196572006152	0.371	0.111	0.26	3.34444888543525e-12	7.85677932166448e-08
1	March3	1.53161052284952	0.552	0.266	0.286	5.69132347218538e-12	1.33700571008579e-07
1	Galr1	1.73602107238847	0.267	0.059	0.208	9.46421100975549e-12	2.22333245041176e-07
1	Khdrbs3	1.18966272882831	0.743	0.5	0.243	1.08845282790677e-11	2.55699338331859e-07
1	Nedd4l	1.01280503466296	0.848	0.627	0.221	1.14505123255117e-11	2.6899543555092e-07
1	Adgra1	1.58635460949949	0.571	0.29	0.281	1.45889317970561e-11	3.42723185776442e-07
1	Fam102b	2.9772889739762	0.248	0.056	0.192	1.63194211586114e-11	3.83375841858099e-07
1	Nt5e	1.73860918168017	0.438	0.165	0.273	1.81883746118665e-11	4.27281296381969e-07
1	A530046M15Rik	1.79867893513096	0.4	0.135	0.265	1.84486159185906e-11	4.3339488515953e-07
1	Pard3b	1.37392124960263	0.362	0.109	0.253	2.17941125508331e-11	5.11987292044171e-07
1	B230216N24Rik	1.6793501165577	0.562	0.271	0.291	2.35255131253152e-11	5.52661354339905e-07
1	Fam49a	1.13969796272869	0.724	0.46	0.264	2.55382164863097e-11	5.99943781696389e-07
1	Baiap3	1.14879347358391	0.705	0.391	0.314	3.13540735567935e-11	7.36569895996194e-07
1	Cemip	1.48518080365374	0.381	0.118	0.263	3.40273526335652e-11	7.99370568067713e-07
1	Tmem245	1.42795226471548	0.695	0.465	0.23	3.42556859552477e-11	8.04734574460679e-07
1	St6gal2	1.5723956419548	0.562	0.302	0.26	4.06605443386707e-11	9.55197507604053e-07
1	Gm15345	2.32632822134156	0.286	0.076	0.21	5.9051902159931e-11	1.3872472855411e-06
1	Bdnf	2.79874933800412	0.229	0.049	0.18	9.06384939853637e-11	2.12927950070416e-06
1	Arhgef3	1.51741391672334	0.619	0.37	0.249	1.18647366783643e-10	2.78726394048133e-06
1	Gm47471	2.67101318728465	0.229	0.05	0.179	1.27255759931804e-10	2.98949231231793e-06
1	Adamts16	1.44443864399863	0.495	0.207	0.288	2.62073396220043e-10	6.15662822400125e-06
1	Grk4	1.5665068138688	0.486	0.227	0.259	3.00787406071946e-10	7.06609774344216e-06
1	Ighm	1.68276410088272	0.4	0.146	0.254	3.25055910960017e-10	7.63621346027272e-06
1	Prss12	1.45370809761026	0.476	0.21	0.266	4.34550829939616e-10	1.02084680969415e-05
1	Afmid	2.38102832542048	0.238	0.057	0.181	4.57095906043609e-10	1.07380970247765e-05
1	Ap1s3	1.48914693758545	0.381	0.142	0.239	5.70186524124274e-10	1.33948218247275e-05
1	Chst8	1.74843758089607	0.343	0.115	0.228	8.3623494334825e-10	1.96448312891371e-05
1	4933412O06Rik	1.91386091985301	0.295	0.089	0.206	8.46689971680492e-10	1.98904408147181e-05
1	Kcnmb1	1.77147597732557	0.267	0.069	0.198	9.81209948945684e-10	2.3050584120632e-05
1	Gm12158	1.01386311726115	0.695	0.384	0.311	1.17973501532972e-09	2.77143349801258e-05
1	F2rl2	1.58459260609137	0.314	0.095	0.219	1.25624658420205e-09	2.95117447560745e-05
1	Minar1	1.80305636209977	0.352	0.128	0.224	2.19471948829185e-09	5.15583502189522e-05
1	Sh3d19	1.09315605556448	0.686	0.427	0.259	2.29105106708132e-09	5.38213716678745e-05
1	Mgat4a	1.35463712416344	0.59	0.359	0.231	3.23114601462557e-09	7.59060821755838e-05
1	Slitrk5	1.8860485158833	0.381	0.153	0.228	6.13345723703476e-09	0.000144087177412421
1	Dnah7a	2.90322545815287	0.21	0.052	0.158	6.4465952409058e-09	0.000151443415399359
1	Dbpht2	2.3182829197328	0.2	0.045	0.155	7.65351780630601e-09	0.000179796440305741
1	Cdh22	1.573407290244	0.486	0.24	0.246	8.13669004738962e-09	0.000191147122593277
1	Mcu	1.12910076584866	0.714	0.573	0.141	8.38113059589549e-09	0.000196889519958777
1	Ccdc3	2.28378599714821	0.219	0.056	0.163	8.597957251312e-09	0.000201983211747822
1	Gm32834	1.95644010339451	0.295	0.097	0.198	9.34601601403454e-09	0.000219556608201699
1	Esyt3	1.85524318958336	0.305	0.104	0.201	9.60877286304571e-09	0.00022572929209867
1	Hoxa3	1.28947954673907	0.648	0.439	0.209	1.09389139659425e-08	0.00025697696688792
1	Zdhhc2	1.0271972765229	0.705	0.5	0.205	1.3527880166697e-08	0.000317796960876046
1	Sv2b	1.4760752285497	0.438	0.208	0.23	2.22313750763386e-08	0.000522259463293346
1	Skap1	1.10331661418511	0.6	0.363	0.237	2.31325431146882e-08	0.000543429702850256
1	Mthfs	1.62125579015924	0.562	0.354	0.208	3.16625316361347e-08	0.000743816193196076
1	Vav2	2.04790654851249	0.324	0.128	0.196	4.5193652981708e-08	0.00106168929584628
1	Lama4	1.97813838632753	0.219	0.059	0.16	4.74005867327737e-08	0.00111353458352632
1	Pitpnm3	1.0515639336475	0.667	0.438	0.229	4.76039864554471e-08	0.00111831284981136
1	Gm42722	2.12925994590491	0.2	0.05	0.15	4.79545677696627e-08	0.00112654870604492
1	Galnt7	1.04838040087923	0.619	0.403	0.216	5.14359142142524e-08	0.00120833249672122
1	Sema3a	1.83229348818669	0.295	0.108	0.187	5.94570489107568e-08	0.0013967649930115
1	Gm33696	2.01741664291461	0.324	0.128	0.196	6.18851946845896e-08	0.00145380699353038
1	Siah3	1.16245705936405	0.514	0.274	0.24	6.73269647422533e-08	0.00158164505572501
1	Sorl1	1.09681120975152	0.667	0.46	0.207	7.61525433416213e-08	0.00178897554818137
1	Sipa1l2	1.31915396719016	0.448	0.222	0.226	7.91709084543119e-08	0.0018598829814087
1	4921511I17Rik	1.25384485030571	0.543	0.299	0.244	8.55406297319694e-08	0.00200952047366342
1	Ptpn3	1.3320780223012	0.419	0.194	0.225	9.69583880379999e-08	0.0022777464517887
1	Gm11418	1.12305295772364	0.61	0.373	0.237	1.07080407534328e-07	0.00251553293379645
1	Gm50368	1.59726406172115	0.39	0.174	0.216	1.08072559078822e-07	0.00253884055787968
1	Cpne2	1.31065761147202	0.352	0.142	0.21	1.32537474674224e-07	0.00311357035504687
1	4933424G06Rik	1.87936303590827	0.21	0.057	0.153	1.42053201572581e-07	0.00333711381134306
1	D630008O14Rik	1.72171388566862	0.276	0.097	0.179	1.42356222017282e-07	0.00334423236762999
1	Rab8b	1.50734753077291	0.476	0.266	0.21	1.54089054902121e-07	0.00361986007776062
1	Gm29587	1.31570872457853	0.419	0.2	0.219	2.03516733141026e-07	0.00478101509494899
1	Mcmdc2	1.08434109357308	0.6	0.372	0.228	2.66026061795423e-07	0.00624948424369809
1	Ccbe1	1.46287115071929	0.219	0.062	0.157	2.82818355028798e-07	0.00664396879633651
1	Pifo	2.25263168819441	0.2	0.056	0.144	3.01692482645926e-07	0.0070873598023181
1	Zhx2	1.61242407214826	0.39	0.188	0.202	3.35143904661407e-07	0.00787320060830576
1	Kcng2	1.19004264680965	0.257	0.085	0.172	3.97565163311947e-07	0.00933960081652426
1	Gm11417	1.41545331803007	0.495	0.297	0.198	4.55224418218603e-07	0.0106941320327914
1	4930527B05Rik	1.31527887173456	0.438	0.226	0.212	5.10656499887419e-07	0.0119963424953552
1	Gm33680	1.59508517323658	0.324	0.135	0.189	5.92071501088942e-07	0.0139089437035814
1	Calb2	1.45234917365103	0.314	0.132	0.182	1.00962873213323e-06	0.0237181981752739
1	Ptgfrn	1.45605575647053	0.314	0.134	0.18	1.16217216688647e-06	0.027301748544497
1	Efcab1	1.14964695342103	0.352	0.158	0.194	1.23974484953228e-06	0.0291240860052123
1	Gm11655	1.12678120538415	0.476	0.271	0.205	1.27724122275364e-06	0.0300049508049284
1	Kcna4	1.33746347511983	0.41	0.215	0.195	1.67280317230654e-06	0.0392974921238252
1	E430024P14Rik	1.11523924983047	0.467	0.259	0.208	1.86458115874519e-06	0.043802740581242
1	Rsph9	1.69490324565414	0.229	0.078	0.151	2.20079147003048e-06	0.0517009932139561
1	Gm31224	1.16641387257038	0.495	0.278	0.217	2.20549050337421e-06	0.051811382905267
1	Syt5	1.1402639109469	0.571	0.361	0.21	2.38619832669595e-06	0.0560565710907413
1	Gm12116	1.50550628421478	0.219	0.075	0.144	2.75728453786857e-06	0.0647741283636083
1	Efcab6	1.6284214457865	0.248	0.09	0.158	3.37557368155388e-06	0.0792989769270636
1	Ddr2	1.70387454053918	0.2	0.064	0.136	3.58063645310283e-06	0.0841163115562917
1	Dlk2	1.77400569190461	0.295	0.13	0.165	3.79842430216749e-06	0.0892325837065187
1	Tnfsf13b	1.66563374215291	0.21	0.073	0.137	7.73772439633018e-06	0.181774621518589
1	C230057M02Rik	1.14692706095811	0.41	0.215	0.195	7.75474086825893e-06	0.182174372477139
1	Hoxa5	1.31938922654362	0.324	0.153	0.171	8.47237796470238e-06	0.199033103146788
1	Pld1	1.14163671728753	0.381	0.194	0.187	1.0802530940231e-05	0.253773056847906
1	Kcnk12	1.63694327356015	0.286	0.128	0.158	1.18242987873786e-05	0.277776427113097
1	Timp4	1.14573846451028	0.486	0.326	0.16	1.40514983837755e-05	0.330097800031653
1	Gk	1.39538263629361	0.448	0.295	0.153	1.50581368277244e-05	0.353745750356902
1	Cacng5	1.39238387599794	0.324	0.158	0.166	1.60957248646444e-05	0.378120768520227
1	Cep112	1.11193384846381	0.59	0.417	0.173	1.96506209895938e-05	0.461632388287537
1	Fndc1	1.22789097931553	0.381	0.2	0.181	2.54901126233281e-05	0.598813725747225
1	4930547E14Rik	1.18291848017485	0.438	0.274	0.164	2.70063981916974e-05	0.634434306319354
1	Gm45645	1.21932127480663	0.505	0.342	0.163	2.79131141807025e-05	0.655734878333062
1	Pcdh8	1.53547079837345	0.248	0.108	0.14	3.07945433004552e-05	0.723425411214293
1	Rgs3	1.4130066311623	0.286	0.137	0.149	3.31962407618243e-05	0.779846087976775
1	Gm44071	1.02411914253962	0.39	0.215	0.175	3.41194096306184e-05	0.801533171042488
1	C2cd2	1.6233306265151	0.41	0.266	0.144	4.18904640829392e-05	0.984090782236407
1	Slc30a10	1.60891275337102	0.21	0.082	0.128	5.00787737097353e-05	1
1	Hoxaas3	1.03001329183295	0.6	0.457	0.143	5.24456431460712e-05	1
1	Nphp1	1.55157173219997	0.219	0.089	0.13	5.6465868773714e-05	1
1	Klhl3	1.00809579815822	0.581	0.455	0.126	6.54254908549519e-05	1
1	Gm42560	1.25517602443692	0.229	0.094	0.135	6.82641039084904e-05	1
1	Znrf3	1.03355632936767	0.505	0.345	0.16	7.41162359033519e-05	1
1	Ints7	1.45958879662382	0.324	0.179	0.145	8.24350977107867e-05	1
1	Zkscan16	1.08273866658557	0.533	0.417	0.116	8.52904506992343e-05	1
1	Heatr5a	1.23615826573298	0.381	0.222	0.159	8.77904322999763e-05	1
1	Mov10	1.67660141910648	0.2	0.078	0.122	9.57670463221567e-05	1
1	Gcnt2	1.56590570213247	0.257	0.123	0.134	0.00010843725453087	1
1	2900076A07Rik	1.68998658638354	0.276	0.144	0.132	0.000110362649470364	1
1	Hlf	1.09417300238184	0.352	0.194	0.158	0.00011447994612924	1
1	Cd83	1.30550067208377	0.286	0.144	0.142	0.000153964452858532	1
1	Plpp1	1.19845727250142	0.448	0.307	0.141	0.000179663522022102	1
1	A830092H15Rik	1.48224766642844	0.219	0.097	0.122	0.000195120593535038	1
1	S1pr3	1.85712565744006	0.2	0.089	0.111	0.000206766144596173	1
1	Gm16564	1.38330747883022	0.286	0.148	0.138	0.000215327621704825	1
